row,title,doi,status,detail
681,"The STRING database in 2017: quality-controlled protein–protein association networks, made broadly accessible",https://doi.org/10.1093/nar/gkw937,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1093_nar_gkw937.txt
682,The structural basis for cohesin-CTCF anchored loops,https://doi.org/10.1038/s41586-019-1910-z,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1038_s41586-019-1910-z.txt
683,The Structure and Function of Complex Networks,https://doi.org/10.1137/S003614450342480,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.1137_S003614450342480.pdf
684,"The structure, dynamics, and vulnerability of the global food trade network",https://doi.org/10.1016/j.jclepro.2023.140439,no_content_found,DOI resolves but no OA PDF or abstract was found
685,The Surprising Creativity of Digital Evolution: A Collection of Anecdotes from the Evolutionary Computation and Artificial Life Research Communities,https://doi.org/10.1162/artl_a_00319,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1162_artl_a_00319.txt
686,The topological requirements for robust perfect adaptation in networks of any size,https://doi.org/10.1038/s41467-018-04151-6,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.1038_s41467-018-04151-6.pdf
687,The tumor microenvironment shows a hierarchy of cell-cell interactions dominated by fibroblasts,https://doi.org/10.1038/s41467-023-41518-w,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.1038_s41467-023-41518-w.pdf
688,The use of functional and effective connectivity techniques to understand the developing brain,https://doi.org/10.1016/j.dcn.2015.01.011,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1016_j.dcn.2015.01.011.txt
689,The VRNetzer platform enables interactive network analysis in Virtual Reality,https://doi.org/10.1038/s41467-021-22570-w,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.1038_s41467-021-22570-w.pdf
690,Therapeutic role of flavonoids and flavones in cancer prevention: Current trends and future perspectives,https://doi.org/10.1016/j.ejmcr.2021.100010,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1016_j.ejmcr.2021.100010.txt
691,Thermodynamics of computing with circuits,https://doi.org/10.1088/1367-2630/ab82b8,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1088_1367-2630_ab82b8.txt
692,Three-dimensional intact-tissue sequencing of single-cell transcriptional states,https://doi.org/10.1126/science.aat5691,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.1126_science.aat5691.pdf
693,Tipping the Scales: Peptide-Dependent Dysregulation of Neural Circuit Dynamics in Alzheimer's Disease.,https://doi.org/10.1016/j.neuron.2020.06.005,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1016_j.neuron.2020.06.005.txt
694,TMEM164 is an acyltransferase that forms ferroptotic C20:4 ether phospholipids,https://doi.org/10.1038/s41589-022-01253-7,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.1038_s41589-022-01253-7.pdf
695,Tools and Principles for Microbial Gene Circuit Engineering.,https://doi.org/10.1016/j.jmb.2015.10.004,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1016_j.jmb.2015.10.004.txt
696,Topological Filtering of Dynamic Functional Brain Networks Unfolds Informative Chronnectomics: A Novel Data-Driven Thresholding Scheme Based on Orthogonal Minimal Spanning Trees (OMSTs),https://doi.org/10.3389/fninf.2017.00028,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.3389_fninf.2017.00028.pdf
697,Towards a unified Model of SMC Complex Function,https://doi.org/10.1016/j.cub.2018.08.034,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1016_j.cub.2018.08.034.txt
698,"Towards elucidating the stability, dynamics and architecture of the nucleosome remodeling and deacetylase complex by using quantitative interaction proteomics",https://doi.org/10.1111/febs.12972,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1111_febs.12972.txt
699,Tracing information flow from Erk to target gene induction reveals mechanisms of dynamic and combinatorial control,https://doi.org/10.1016/j.molcel.2017.07.016,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1016_j.molcel.2017.07.016.txt
700,Traditional Chinese medicine as a cancer treatment: Modern perspectives of ancient but advanced science,https://doi.org/10.1002/cam4.2108,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1002_cam4.2108.txt
701,Trait multi-functionality in plant stress response.,https://doi.org/10.1093/icb/icz152,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1093_icb_icz152.txt
702,Trans-Synaptic Signaling through the Glutamate Receptor Delta-1 Mediates Inhibitory Synapse Formation in Cortical Pyramidal Neurons,https://doi.org/10.1016/j.neuron.2019.09.027,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1016_j.neuron.2019.09.027.txt
703,Transcription Factors FHY3 and FAR1 Regulate Light-Induced CIRCADIAN CLOCK ASSOCIATED1 Gene Expression in Arabidopsis,https://doi.org/10.1105/tpc.19.00981,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1105_tpc.19.00981.txt
704,Transcriptional and metabolic rewiring of colorectal cancer cells expressing the oncogenic KRASG13D mutation,https://doi.org/10.1038/s41416-019-0477-7,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.1038_s41416-019-0477-7.pdf
705,Transcriptional Architecture of Synaptic Communication Delineates GABAergic Neuron Identity,https://doi.org/10.1016/j.cell.2017.08.032,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1016_j.cell.2017.08.032.txt
706,Transcriptional regulatory framework for vascular cambium development in Arabidopsis roots,https://doi.org/10.1038/s41477-019-0522-9,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1038_s41477-019-0522-9.txt
707,Transcriptome and DNA Methylome Analysis in a Mouse Model of Diet-Induced Obesity Predicts Increased Risk of Colorectal Cancer,https://doi.org/10.1016/j.celrep.2017.12.071,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1016_j.celrep.2017.12.071.txt
708,Transition of the functional brain network related to increasing cognitive demands,https://doi.org/10.1002/hbm.23621,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1002_hbm.23621.txt
709,Transketolase (TKT) activity and nuclear localization promote hepatocellular carcinoma in a metabolic and a non-metabolic manner,https://doi.org/10.1186/s13046-019-1131-1,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.1186_s13046-019-1131-1.pdf
710,Triangular Alignment (TAME): A Tensor-Based Approach for Higher-Order Network Alignment,https://doi.org/10.1109/TCBB.2016.2595583,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.1109_TCBB.2016.2595583.pdf
711,Tricalbins Contribute to Cellular Lipid Flux and Form Curved ER-PM Contacts that Are Bridged by Rod-Shaped Structures,https://doi.org/10.1016/j.devcel.2019.09.019,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1016_j.devcel.2019.09.019.txt
712,Triclosan Exposure Is Associated with Rapid Restructuring of the Microbiome in Adult Zebrafish,https://doi.org/10.1371/journal.pone.0154632,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.1371_journal.pone.0154632.pdf
713,Tristetraprolin expression by keratinocytes controls local and systemic inflammation.,https://doi.org/10.1172/jci.insight.92979,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.1172_jci.insight.92979.pdf
714,TRRUST: a reference database of human transcriptional regulatory interactions,https://doi.org/10.1038/srep11432,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.1038_srep11432.pdf
715,Tumor Immune Microenvironment in Head and Neck Cancers,https://doi.org/10.1002/mc.23162,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1002_mc.23162.txt
716,Tumor microbiome links cellular programs and immunity in pancreatic cancer,https://doi.org/10.1016/j.ccell.2022.09.009,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1016_j.ccell.2022.09.009.txt
717,Understanding Human-Virus Protein-Protein Interactions Using a Human Protein Complex-Based Analysis Framework,https://doi.org/10.1128/mSystems.00303-18,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1128_mSystems.00303-18.txt
718,Unique Variable Analysis: A Network Psychometrics Method to Detect Local Dependence,https://doi.org/10.1080/00273171.2023.2194606,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1080_00273171.2023.2194606.txt
719,"Unravelling intravertebral integration, modularity and disparity in Felidae (Mammalia)",https://doi.org/10.1111/ede.12218,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1111_ede.12218.txt
720,Untangling the roles of TOP2A and TOP2B in transcription and cancer,https://doi.org/10.1126/sciadv.add4920,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1126_sciadv.add4920.txt
721,"Update on BRAF and MEK inhibition for treatment of melanoma in metastatic, unresectable, and adjuvant settings",https://doi.org/10.1080/14740338.2019.1607289,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1080_14740338.2019.1607289.txt
722,"Using biological networks to integrate, visualize and analyze genomics data",https://doi.org/10.1186/s12711-016-0205-1,paper_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/papers/10.1186_s12711-016-0205-1.pdf
723,Using Centroidal Voronoi Tessellations to Scale Up the Multidimensional Archive of Phenotypic Elites Algorithm,https://doi.org/10.1109/TEVC.2017.2735550,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1109_TEVC.2017.2735550.txt
724,Using deep learning to model the hierarchical structure and function of a cell,https://doi.org/10.1038/nmeth.4627,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1038_nmeth.4627.txt
725,Using RNA as Molecular Code for Programming Cellular Function.,https://doi.org/10.1021/acssynbio.5b00297,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1021_acssynbio.5b00297.txt
726,Vasoactive intestinal peptide-expressing interneurons are impaired in a mouse model of Dravet syndrome,https://doi.org/10.7554/eLife.46846,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.7554_eLife.46846.txt
727,Versatile System Cores as a Conceptual Basis for Generality in Cell and Developmental Biology,https://doi.org/10.1016/j.cels.2024.08.001,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1016_j.cels.2024.08.001.txt
728,Vital node identification in hypergraphs via gravity model,https://doi.org/10.48550/arXiv.2208.04625,invalid_doi,DOI does not resolve via Crossref
729,"WebGestalt 2017: a more comprehensive, powerful, flexible and interactive gene set enrichment analysis toolkit",https://doi.org/10.1093/nar/gkx356,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1093_nar_gkx356.txt
730,WebGestalt 2024: faster gene set analysis and new support for metabolomics and multi-omics,https://doi.org/10.1093/nar/gkae456,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1093_nar_gkae456.txt
731,Weighted General Group Lasso for Gene Selection in Cancer Classification,https://doi.org/10.1109/TCYB.2018.2829811,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1109_TCYB.2018.2829811.txt
732,What does modularity mean?,https://doi.org/10.1111/ede.12390,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1111_ede.12390.txt
733,What does modularity mean?,https://doi.org/10.1111/ede.12390,abstract_downloaded,already present
734,What Is Stress? A Systems Perspective.,https://doi.org/10.1093/icb/icy114,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1093_icb_icy114.txt
735,Wheat rhizosphere harbors a less complex and more stable microbial co-occurrence pattern than bulk soil,https://doi.org/10.1016/J.SOILBIO.2018.07.022,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1016_J.SOILBIO.2018.07.022.txt
736,XGNN: Towards Model-Level Explanations of Graph Neural Networks,https://doi.org/10.1145/3394486.3403085,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1145_3394486.3403085.txt
737,Zc3h13 regulates nuclear RNA m6A methylation and mouse embryonic stem cell self-renewal,https://doi.org/10.1016/j.molcel.2018.02.015,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1016_j.molcel.2018.02.015.txt
738,Zc3h13/Flacc is required for adenosine methylation by bridging the mRNA-binding factor Rbm15/Spenito to the m6A machinery component Wtap/Fl(2)d,https://doi.org/10.1101/gad.309146.117,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1101_gad.309146.117.txt
739,ZMYND8 Co-localizes with NuRD on Target Genes and Regulates Poly(ADP-Ribose)-Dependent Recruitment of GATAD2A/NuRD to Sites of DNA Damage.,https://doi.org/10.1016/j.celrep.2016.09.037,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.1016_j.celrep.2016.09.037.txt
740,"ZO-2 Is a Master Regulator of Gene Expression, Cell Proliferation, Cytoarchitecture, and Cell Size",https://doi.org/10.3390/ijms20174128,abstract_downloaded,saved /Users/jlheller/home/Technical/repos/ModularitySurvey/db/abstracts/10.3390_ijms20174128.txt
